donation_id,declaration_id,association_id,outcome,matched_at,transport_cost_eur,distance_km
5047459c-48b1-48cb-8b6f-16c7dab1094c,900fda5d-42b3-406f-998c-d687cb22d991,a6b722cd-a21f-4f99-bb46-745f039e80d8,rejected,2025-06-06 12:47:45.327132,401.24,51.35
58851fbf-388f-4631-ad63-61295bdd4f7a,db48fa18-6474-4f53-aeb8-ea7962c04123,72accb4e-343b-457d-9397-24e22f3508f4,accepted,2025-07-10 22:03:29.481760,372.46,668.39
2c6c5391-6e7a-4fbf-a5fa-a5baa5bfeb64,294774b5-a405-4c96-9a06-1f08b4266c0b,064e29b3-d583-4927-a43a-624234454454,pending,2025-04-21 17:04:54.998527,66.62,581.51
4978f190-fe63-4800-bfe7-d0e690d72a43,cdeb5d05-fcb7-4552-85cb-0d880213f5af,8c6f05f5-fa4f-43f0-9a51-948456be6a06,accepted,2025-12-02 13:28:09.046088,272.57,202.77
d78e025b-92ec-4d22-a661-d8e9add4cf81,7d141f25-890f-47aa-bdac-11c2d8ddfedf,c6506340-0e3c-47d8-ab5d-7e7c977db914,accepted,2025-07-16 23:37:04.244993,287.91,598.16
3cb91a0f-88d6-407c-b99f-17d0a7e92325,eddf97c9-7be6-4a99-b4c0-d82c0e05d778,56c13f9a-ebc7-4bc0-8967-557465e7294a,accepted,2025-05-08 20:46:34.418359,343.76,563.53
b19d387c-c5a0-4cfa-afb2-a3ec63f298e6,89816349-b063-423d-ac56-d4494d9a7d0e,857c4d41-5c3d-47d5-b8d7-b3ca644f24cf,accepted,2025-03-30 12:17:58.690038,106.59,324.24
82d016d5-e31a-4075-8a01-59d0e2a3be10,6573450b-ffa8-4405-b4cc-bddb56481687,52350145-c4e7-48b8-8bf8-138cfa167256,accepted,2026-02-14 14:13:03.794994,499.25,357.19
7c7945ca-3816-472d-8bec-6a30b0e919d8,47964c6a-d854-4a43-90f3-a1bfff63dee2,26a3c629-775f-47fe-9bf2-fed97b57847e,accepted,2025-09-05 01:58:10.594088,498.49,676.66
3f44a55a-0f80-4276-ac3d-a4eec2afc8fc,59ab0cb3-f71a-4364-ad2b-def34c1aaee1,7e19da53-a92e-4e30-b261-d1fe6aef406e,accepted,2026-01-14 01:51:29.191393,416.55,262.14
0f4f1838-b221-4533-ae09-61bb147e43aa,b1ea8dcf-6596-434e-8a28-515a7839b73f,41f0a418-8a72-45df-8e28-6f8dfe6dcce6,accepted,2025-12-18 16:21:44.986873,200.03,442.44
d2388d78-e88e-4f29-9ec9-dda1a6e4db40,ad159bd0-7e0e-4a32-b247-92a115b36271,6177632f-2c87-4384-bccf-c195c9c94aca,accepted,2025-09-03 20:38:59.437572,237.15,768.06
eecf6775-45c5-4224-a09c-1336a9dc97e3,06b50e24-b555-42f3-8ff3-3ead53146b33,d094cf7c-d718-407e-a344-6dd2f63e6c17,accepted,2025-10-27 06:32:17.499370,156.55,17.96
5b8c0ed7-373c-4b00-9b75-717f9fcb62f2,e58cca0d-9b3c-41b4-90c7-c104e9edf321,afc5b393-2c72-44ad-a624-258166f88025,accepted,2026-02-10 09:04:20.637255,492.51,175.78
bd205ef9-0aaf-47e3-89bb-5a2c18059693,780cad91-ae51-4b94-b598-58060a75a6b8,29d07ba3-45fc-4b4a-9ef1-5673146836d5,rejected,2025-03-23 11:07:35.579110,472.81,658.76
e206ca84-70a1-495c-ad8b-011a9cc0598e,17661109-e9ec-4066-bbb3-ce881a15ca98,389371b8-47c5-482a-a759-abccc2a88c3a,accepted,2025-06-03 06:55:14.838335,293.92,459.43
2956447d-7d9d-416f-9d42-00a5d2912a1e,3bfbb047-b4e7-48e8-9bb2-f7acf5302ab3,f76bf6d5-a9bc-47b1-bcf6-6f988d83d9c4,accepted,2025-05-10 03:11:46.142475,94.93,215.67
ce22e15d-fd0b-44ff-b573-9cb234871780,c5b9b80f-4a23-433a-811a-89673dcc32a3,3f744130-ac9e-4b79-8aee-45ca108d1f0b,accepted,2026-02-22 22:20:17.063713,143.0,243.74
0b3d4dd2-4bbd-4985-a1d5-1b01a4500d53,89a1639c-0aa3-4550-80aa-dcc7d282a6f0,77c5d91a-18ba-43e3-ba0c-e15ac8283f69,accepted,2025-10-24 21:50:23.543459,124.37,66.38
2aed0c3d-1af9-435b-9ad3-ee93fb9ff036,14d217bb-8d1b-4210-bc23-909eba428ca3,c692f093-256c-44d3-be28-270059633f56,accepted,2025-08-18 02:41:33.688865,416.34,553.23
62fd0a20-c462-4d8d-b063-5e1b2a6c8e5a,8725442e-e14f-4e90-b5a4-acc055dfd619,5f8e2436-6b99-492e-a935-d63a30e779fb,accepted,2025-12-25 00:17:09.858500,164.19,585.98
d70559de-0908-4b2e-bdfe-0dce4b25d51f,8725442e-e14f-4e90-b5a4-acc055dfd619,00a10016-7c15-4db1-9c47-5e1230b78936,accepted,2025-06-11 07:38:24.895088,46.84,617.87
16a8969c-5608-43ce-9bad-94844e48eb25,12d855ff-fa14-423a-84b7-e5bcfb83c032,11d1e926-5c44-447c-87fd-2982a0af2db4,accepted,2025-04-30 00:38:11.060207,436.56,696.48
2209e7c5-510d-446b-a0bb-38a03ca6b8a2,e68ff072-23fa-4c94-af0e-64b6a2b43a52,1b909135-783c-48e4-b8b2-8d7167267a54,accepted,2025-06-11 14:38:47.462653,309.1,14.09
2c937e3f-9538-42ae-bc26-c7b1671b9e33,8872347c-2491-406e-9af0-33f952480bd3,cfc4f3e7-632f-4ea8-a05c-d3f43a5f33fa,accepted,2025-11-04 21:26:26.128920,166.3,37.74
d2ce1464-29ee-423a-81b7-2b6d7c1fb45c,671debe4-b02e-49b6-b503-4cc914a955ce,41f0a418-8a72-45df-8e28-6f8dfe6dcce6,accepted,2025-10-29 23:57:03.683146,261.15,180.53
582673ba-5dc7-4afd-a3dd-f28e10adad0f,42d704c0-9a35-4d6b-ab86-8dce538077d7,f25dea73-7080-412a-b175-b2038860a9f3,rejected,2025-04-08 11:05:43.683368,208.58,359.26
e0bb0104-8a73-451f-a7e4-27b3b45696c8,5e26497c-f66a-4c6d-aac0-93a7ca48b3ba,2099ff17-cf39-4cd0-a792-f8bd8f41db6f,accepted,2026-01-16 02:44:48.513584,126.6,235.38
bef09a18-72f1-4a39-a10f-e4000e33783b,ed9b2686-2b4a-40ee-96c1-eb360ee5c2e8,9db9508a-aa73-415d-8ad6-5a455849f155,accepted,2025-09-15 01:55:33.811238,59.62,459.3
d4cf4d69-ab6d-4909-8b4d-386e26c00500,42d704c0-9a35-4d6b-ab86-8dce538077d7,389371b8-47c5-482a-a759-abccc2a88c3a,accepted,2025-09-28 07:27:42.753400,60.84,403.95
084f8b2f-b483-4b6f-97c9-c62f7ac92149,298e0525-3d02-4229-b393-d8c71ff00481,3909e5a7-29f7-4857-943d-595530e0d2df,accepted,2025-11-02 08:06:30.269004,84.74,449.64
7db8eec3-e9c8-4540-a3ac-788e6eaaf3d9,f5a1480f-3ae4-48c8-9462-309d56ad0202,b2842d07-1c6f-4942-95a6-eb117e89a7e1,accepted,2025-10-12 13:16:15.804765,114.13,494.72
5a3dde12-49c5-449e-9657-b60bb6f77bfc,18e69b0c-47a6-49a7-9c99-848f66eb2e70,c5413235-9648-43ad-93db-50df7e4728f0,accepted,2025-12-03 23:07:48.656441,54.39,622.53
1791fcff-6b58-4cd0-a6c0-22efbcd1dd50,3f4ebb78-5e42-48d6-a432-03416102eb41,e32440cd-1baf-4865-8a12-d18d1ebe7303,pending,2025-06-30 21:45:48.222419,63.01,539.04
5ebbbf5f-ae88-444f-b77a-28ebf57b229f,f2acb248-5dce-429d-83e1-11a8e5473452,9203a533-4266-4bca-84d9-a886633d9239,accepted,2025-03-17 02:15:20.336066,173.95,477.13
8386cb03-02b9-4213-9039-efe518b04723,fe37096a-46d7-48a7-a205-025751250b5e,9018fed1-b9a6-43d5-ab86-6c5e27adf7d5,accepted,2025-07-23 09:14:37.619044,494.07,494.9
96496dea-9a80-4ebf-9ba9-2ff85e6f67e1,af309031-8517-486e-bb15-12cd8562a204,b8c972f3-674a-4f8d-a777-78ba1d3bd532,accepted,2025-10-10 22:50:39.231299,231.42,739.75
d1fb6ca6-bb2c-48ea-b98c-1a125b357f2a,dd16f11a-aa60-479a-b315-2a4f006ee328,40cc51a0-c68d-4912-977b-0ffc93a43d38,accepted,2025-05-23 22:29:30.663749,94.88,584.15
14002ecd-9818-4a8c-9e2a-1a3f30bc0bf9,9ab922dc-299c-4798-8f6b-ce0c862371e6,263ce2ff-07e2-4491-905d-576405e14c59,rejected,2025-11-15 13:57:16.282701,136.66,498.7
82a8763a-f288-438a-969a-fe01898ada56,a419a4be-b1c5-4473-b98f-307f7b132594,1b375bf6-a284-4fe3-b1af-b8fbb696a744,accepted,2025-09-23 17:16:58.986728,353.02,93.47
1651e1ee-0297-481a-a19d-314b4d8f7d1f,2416f7f3-c99e-4880-8b40-185928a64d35,d35f8cff-4ac9-4e8a-979e-2d4a85453a70,accepted,2025-07-26 05:30:32.582564,120.32,432.71
dc5478ec-df0b-413c-9ad3-681c78014650,9b43489e-0bf5-41f4-bd62-e974f4654451,fe88bccc-8c57-4913-9055-77a8fb7e0e89,accepted,2026-02-27 17:51:03.167618,144.16,389.01
efd4a725-9298-462c-beb6-0539cd43f4d5,eb02e9cf-6bf9-4e15-bdd8-9d5b2e2b98c7,9db9508a-aa73-415d-8ad6-5a455849f155,accepted,2025-10-01 05:50:05.771811,340.77,304.4
96ffb491-6436-4c88-a71f-578368dcea56,75ad856d-7121-40f9-a453-537e87756b0e,52350145-c4e7-48b8-8bf8-138cfa167256,accepted,2025-12-28 18:02:41.469414,142.62,52.79
3236ab9c-75ff-4719-ad08-bb8c7a657ea2,01ff29f0-3350-4808-bb57-bfdd85d1f99e,3909e5a7-29f7-4857-943d-595530e0d2df,accepted,2025-09-17 22:14:27.023324,45.48,525.53
b70f8df7-4601-48e6-b54c-21aa368ab4a2,1ad05d9f-683d-463f-9bc5-4075851996b9,806fc8a8-1f0f-4371-9bf3-5c7878720973,accepted,2025-03-23 22:47:19.335279,150.23,682.41
d44e77ac-ad34-4462-b45d-81855cbb88f3,d0bcf95d-19a7-4462-b768-ea306e1f74c9,9203a533-4266-4bca-84d9-a886633d9239,rejected,2026-01-29 11:57:24.646113,29.16,694.59
c566590b-2f88-4764-894d-0b77a3f5340a,28b38755-dadb-4322-9ca7-e93f33b951f9,8c6f05f5-fa4f-43f0-9a51-948456be6a06,accepted,2025-04-01 10:09:19.361900,202.74,781.41
92e671a3-33ba-4585-887b-ce5610852ce4,7b4a96c1-4d3f-4bda-8e5b-5bdffcb9f810,26a3c629-775f-47fe-9bf2-fed97b57847e,accepted,2025-08-04 19:51:06.726770,306.61,74.98
a8e11157-ce54-4f59-a8a0-aa2a2b8d5c9c,cb5269e4-5ca1-475a-aa95-087dacb2e652,c1b2b0a1-e231-46c4-a835-984ffe81ca2c,pending,2025-07-30 20:49:19.877911,289.13,571.41
e4e67daa-8b9c-456d-a489-6552364fe44a,7bbed418-fa66-4426-b70e-92845617b046,63428b21-1302-4d3d-9ea0-4c5655230267,pending,2025-12-14 11:20:27.388362,166.37,394.5
64b1a690-a368-418b-96f2-060c45239dda,ad159bd0-7e0e-4a32-b247-92a115b36271,b3ea8d09-e790-4887-95b1-dc707dca7b71,accepted,2025-07-24 22:44:32.188392,348.47,287.53
e340f791-79d9-46b5-8d29-70e4160c0476,85b4c977-6b95-426f-bd0a-065f7b947b2e,2b5b2f3b-8df9-4db0-8ecf-963a855ebce2,pending,2025-04-10 04:45:14.127938,489.72,224.32
e114289a-b0c2-4d39-a69e-b1d65bf8ac7b,d5c123f6-ff80-4188-959b-47d8024bb673,cfc4f3e7-632f-4ea8-a05c-d3f43a5f33fa,accepted,2025-06-12 14:11:42.138594,205.84,799.96
20f2a6ff-6914-4730-8b5a-ac834ab69c79,53e0964c-25de-4059-bf28-1666f62249d3,11ae5623-ce89-46cc-92fb-179d341136d2,pending,2025-11-11 12:33:45.075580,128.28,276.72
b7cae0e5-06ac-4597-82a5-5250c9fe058f,ed9b2686-2b4a-40ee-96c1-eb360ee5c2e8,52350145-c4e7-48b8-8bf8-138cfa167256,accepted,2025-04-23 09:14:08.299427,370.35,418.97
7f5dbeb1-8943-45c8-a0d6-3118118d5cd0,99f85de8-a328-4eea-b156-a2231ce0f144,63ece0b3-1ef0-4c25-81ca-851af79de572,rejected,2025-10-15 01:22:04.495933,349.53,336.78
799681da-6104-442b-8f85-eb5c1d46c2cb,f8a2b4cc-18bf-4e7b-80a4-48efb6eb42e6,22078e3d-b5a5-4b55-905a-152ceeeec304,accepted,2025-12-17 21:24:32.118492,169.94,486.27
003119ba-4125-40cb-a46f-6ced210fac64,05937809-733c-4fd0-b0a0-3830a524ad33,fe88bccc-8c57-4913-9055-77a8fb7e0e89,accepted,2025-05-04 05:58:46.207060,333.19,466.92
eefa24bf-484b-4f21-b9a3-094d0de4f9a4,1447019c-2d77-447a-9bfa-4f452598b7c2,40cc51a0-c68d-4912-977b-0ffc93a43d38,rejected,2025-07-23 04:42:42.991277,168.32,565.58
ab3d9d3d-8db6-4095-a224-3eb1c9846be4,e39f22da-0bc9-4b6d-a212-5c8704184b83,5cf44aa1-0edc-4031-8cc0-5c60ac58f9ed,accepted,2025-07-18 04:10:01.449901,456.32,617.19
5be5a327-87f0-405d-9e79-e79eea0a7ff1,6d76f419-5c6a-4a25-b9d0-467b4cb35a64,41f0a418-8a72-45df-8e28-6f8dfe6dcce6,pending,2025-11-06 07:08:06.562467,172.4,448.09
33189333-20e9-4578-a9e5-1a5379f61897,047fe268-d5de-4df2-bd95-321959887b3a,d094cf7c-d718-407e-a344-6dd2f63e6c17,accepted,2026-01-13 19:29:12.835204,172.45,704.31
3ef0abfd-f80c-47a1-a2cc-ae804da0eeb0,a870cd73-f59f-484b-94a2-d125958a2627,50974656-d769-47ff-a59b-a27f24e11f63,rejected,2025-11-21 14:18:21.991971,442.46,334.16
f1b4ffce-1740-4686-be12-32d3d0881d21,7d807492-33c8-4d83-991c-35c953838583,afc5b393-2c72-44ad-a624-258166f88025,accepted,2026-03-09 18:10:07.109674,468.21,715.83
6b6f57e9-8633-4425-abd7-e20ea7615f44,09e16c54-b30a-41e7-9012-eefef488a018,60636fe1-8492-4acd-befe-9ebedf0c66d4,accepted,2025-09-07 07:13:56.850518,393.97,89.88
b8eeaec3-c5f4-46e2-800f-e8a968a7680f,d40b3fca-5fed-44c6-87c9-1859287bd8e4,50974656-d769-47ff-a59b-a27f24e11f63,rejected,2025-05-22 02:20:53.674555,313.75,217.16
e25c922d-a551-4ddf-a8f8-220d03ee4640,23f75796-59b0-40b8-a8ba-e07ca0de5a14,63ece0b3-1ef0-4c25-81ca-851af79de572,accepted,2025-05-04 18:37:42.303730,131.45,551.47
05e34069-1f30-4eaa-bf22-4b83313bed7d,a7abe9c3-3c98-4788-a744-84f2a4ce5908,822f3d9e-209e-40be-b61e-326d3cb7cc86,accepted,2025-12-03 01:13:19.846668,248.77,404.35
6266b548-9665-4b0e-b767-eacf6e2cb96e,8114d619-31d9-4f52-855a-f7249a19178e,d35f8cff-4ac9-4e8a-979e-2d4a85453a70,rejected,2026-02-24 03:57:33.629263,199.5,682.44
4b53db1f-21b4-4bb2-87d4-a1f82f5203ed,ccbffff6-70fe-4956-9594-fafd5f9e424a,d35f8cff-4ac9-4e8a-979e-2d4a85453a70,accepted,2025-03-30 00:44:02.703614,112.76,30.62
780fee19-a913-47e2-8615-ad3f7bd61d26,b57a55c4-ae92-4fb9-a9cc-5ddc932514b6,f5a44647-2105-42d3-835d-80a338ffc5c9,pending,2025-05-29 03:38:28.740926,476.1,181.93
d1daca8c-64c0-4e94-bc03-580004d493ae,8869f9b1-78f4-4bf6-87c8-0cf46e62bba8,40cc51a0-c68d-4912-977b-0ffc93a43d38,rejected,2025-12-30 11:12:59.589037,51.75,742.05
adb5fcd8-c9a5-4576-bd18-32dfbef46d40,b78a5d7a-872f-40b7-95f1-7d3b6c157128,63ece0b3-1ef0-4c25-81ca-851af79de572,accepted,2026-02-03 01:10:08.350289,175.95,368.75
756e88bd-6b7c-4f70-939a-269fe6d02c97,ebaac2e1-5d4a-4843-bcd6-2ba4f738a7e2,742da192-bcb9-4810-b704-bab2bfac2383,accepted,2025-07-09 18:58:48.976013,40.08,589.59
56019c26-bf06-4a16-a66a-92cf2ac14d9e,b46bbb01-506c-44c9-92d1-e3cae45121cf,d094cf7c-d718-407e-a344-6dd2f63e6c17,accepted,2025-07-07 18:35:37.777806,313.52,595.26
894c6423-8b20-49bb-924f-c15c9fb24606,5e26497c-f66a-4c6d-aac0-93a7ca48b3ba,a8528709-0c4c-413f-9d08-b8ce4495b6b4,accepted,2025-08-08 23:16:46.394133,440.38,630.6
0c046496-6297-4aa3-9c13-ed271065d81a,00f70be3-3f9d-412e-9077-7fdb62039d4a,857c4d41-5c3d-47d5-b8d7-b3ca644f24cf,accepted,2026-01-08 08:11:49.420056,416.96,38.72
bc083424-0405-4e99-8901-b4244ed88eac,2dde46de-01aa-415f-a9d5-60f506d60c6e,fac51ffd-8aaa-46f2-a9c3-bff2a2a9473e,accepted,2025-09-05 10:15:06.491040,492.24,36.21
30961683-3c81-47d5-b919-d6686dcbc0b0,4ab53451-90ff-4979-b5b2-377d3c425e6d,fac51ffd-8aaa-46f2-a9c3-bff2a2a9473e,rejected,2025-03-29 21:33:07.019506,482.04,155.93
79438f85-19dd-4374-a16a-d0d4a26eac34,9e12369b-5b12-477b-946a-8bea79e5d3d5,b2842d07-1c6f-4942-95a6-eb117e89a7e1,rejected,2025-11-07 19:07:03.258924,391.36,232.3
4a4b8de8-d98e-4096-9524-fb5024d7f459,b24b4775-27e7-4274-97f7-405956e7d3d0,742da192-bcb9-4810-b704-bab2bfac2383,accepted,2025-06-29 00:31:20.997644,461.14,553.51
dbe0bc38-ece1-4c86-94ea-7da20fb71a26,e318accf-1340-43ea-8058-379084add120,9db9508a-aa73-415d-8ad6-5a455849f155,accepted,2026-01-25 09:50:33.001446,330.13,76.9
f26cd0b4-2196-4b0c-8913-3667f8b364fe,4e3802f4-a4c9-427d-8457-85eb177abf78,263ce2ff-07e2-4491-905d-576405e14c59,accepted,2025-04-02 23:34:54.288451,301.01,715.99
4ff1333a-3de5-45cc-9c2b-3e14f4ea7b2e,f4715b7c-8b90-4809-bf3f-acc563aa2e7d,5cf44aa1-0edc-4031-8cc0-5c60ac58f9ed,accepted,2025-11-11 00:31:36.652937,175.26,24.81
c9586f23-61c9-42bf-af78-143c29dd2103,3820554e-899e-49a5-8e19-a60fe7b65211,9fb282ff-daad-49b1-bd4f-23a9eb6cdb16,rejected,2025-06-24 07:29:39.309952,449.98,706.63
1f61a4b5-4d88-4440-9ce2-d63392f12216,e790395d-980e-487c-b7d4-371d202b9c46,6177632f-2c87-4384-bccf-c195c9c94aca,accepted,2026-01-02 11:23:12.453884,331.32,570.62
01c6f88e-fdd7-4b9a-b3e5-b07544226aa1,029175f5-adc8-47da-8f7d-a726198ccf34,8257b79e-4763-4403-b71c-ab7d2627053c,rejected,2025-08-23 02:45:14.442108,63.77,566.45
a79ba280-fb98-4728-9395-d8693db69bdc,6a03b8ca-92e0-43bc-87d9-568c5a12bc9e,9203a533-4266-4bca-84d9-a886633d9239,accepted,2025-08-09 15:02:16.536707,359.49,582.86
dd5f413d-67ad-40e3-b3fd-48db03e63033,5dd82a5b-ca0f-4270-9395-fc78ec0c97eb,fd65254e-1fdf-47fb-9053-fe8a4af48396,accepted,2025-08-24 03:10:07.859448,96.75,442.52
fcbf6492-e87b-40b5-9bd8-4c2ffe8d78c5,864a60d9-5aed-400e-b89e-887e2f062f3e,9018fed1-b9a6-43d5-ab86-6c5e27adf7d5,accepted,2026-02-28 20:48:21.387980,180.89,697.69
b0d9372d-5174-4869-9a22-0497d8661bf1,0f2d7c6f-f20e-47a0-b991-45657aca7864,22078e3d-b5a5-4b55-905a-152ceeeec304,accepted,2025-07-18 08:27:24.377007,89.41,616.48
9ecb06ab-e90b-4912-a26d-b00f59618ca5,c20400aa-a05e-42ed-b90b-362541586ef6,a6b722cd-a21f-4f99-bb46-745f039e80d8,accepted,2025-05-23 18:08:16.615740,370.48,768.97
b92503ba-2270-492a-a793-2bb95079d53d,29a85287-115f-44c1-9c79-8e8e25c36251,cfc4f3e7-632f-4ea8-a05c-d3f43a5f33fa,accepted,2025-11-24 07:02:57.667959,451.3,768.54
278aa099-4f18-4c60-8dfb-cd5efcab28c1,3b6e5eaa-e37f-406f-b17c-8d5454c89640,7c33cd8b-3dbf-4c22-a97a-a82aadf5a2e8,rejected,2025-07-28 16:37:04.994478,25.86,400.61
eb96c095-0c0f-43d4-a33c-6bcabb8d740e,e0de8565-49a7-49a9-a02c-c63bdbe51b72,fe88bccc-8c57-4913-9055-77a8fb7e0e89,rejected,2026-01-01 17:24:12.827254,311.83,397.31
4849acdf-be5f-4ead-a7f0-a6a49eb6c7fc,d44d0ff7-5879-4912-8fb0-9e1a4dceb7da,9fb282ff-daad-49b1-bd4f-23a9eb6cdb16,accepted,2025-06-21 22:33:09.583166,237.79,356.29
264d3b7a-e28b-4c6a-9a31-caeb43a451de,b0c2d8f4-17c2-4b07-9b90-ee647d2057c8,936a8ac7-9e87-48ce-84e3-ebc60c27eb83,accepted,2025-04-15 16:41:44.505414,443.44,226.1
5c920b5a-de17-47af-a38e-4fa94a04f2fe,f833fbeb-81ab-4148-8cfd-ed421d086c47,11ae5623-ce89-46cc-92fb-179d341136d2,rejected,2025-08-18 13:36:18.744315,119.67,151.95
22371776-86b2-4b54-9dbf-bfb99a98a9bc,cda3be38-8a4a-4c84-8655-7d4f4e277e08,6a360ddf-abaa-40c3-b583-1e53e92f4c22,accepted,2025-08-20 19:08:31.215485,89.78,30.78
06054981-0548-4f5e-8ca2-8ad865994eef,8725442e-e14f-4e90-b5a4-acc055dfd619,251e4416-1dcc-43b3-a541-f07fc103e1ea,accepted,2026-03-14 23:20:05.082069,461.78,43.98
679b2f7f-0fad-45ad-9d81-ea863d55398f,4cfedb6c-e3c1-4565-a628-05a31dff46fa,c6506340-0e3c-47d8-ab5d-7e7c977db914,accepted,2025-05-21 10:22:52.686236,156.5,530.44
08e60e23-38f9-4f1d-b076-2612b26bd5b9,dc871c11-718e-4511-9fb4-994e1174689c,936a8ac7-9e87-48ce-84e3-ebc60c27eb83,accepted,2025-07-01 19:37:44.330127,289.85,773.2
f03feb0c-49c9-414d-96f5-cd27db9ef44f,fecd12de-6f01-46b2-9242-137e346cce29,3f744130-ac9e-4b79-8aee-45ca108d1f0b,accepted,2025-04-22 23:53:30.090033,37.2,615.97
dae9e4e8-d8dc-4015-a474-d1155d4f9e70,3f4ebb78-5e42-48d6-a432-03416102eb41,e7be4fc8-7147-48af-b288-dd4ed6489a2c,rejected,2025-07-14 07:00:36.882009,413.73,607.96
d2b6c33e-0867-477d-be50-6deb4e9edc49,c08c1a14-f7e0-400e-a506-30d07847e732,389371b8-47c5-482a-a759-abccc2a88c3a,accepted,2025-07-02 12:03:06.832386,245.99,102.01
e7ecd780-de32-4e72-a536-2c4b560acdb1,89d9cd84-6982-4a76-82c1-46b039495b1a,98c5db73-d239-4ac1-8b85-1299a8f5ce9f,accepted,2025-08-26 09:20:01.014374,218.6,171.83
dcf6e0ee-1bb6-4702-9b3e-1e668b327ac6,6c3da957-eeab-4ec8-ad44-c779519ce53d,63ece0b3-1ef0-4c25-81ca-851af79de572,accepted,2025-12-03 15:24:14.029253,294.26,783.58
70ffadc5-4313-4c78-bc62-7127dcd2743a,b390225a-fadf-4caf-945a-02f42dc49ef9,20c2a8ee-137e-40ee-b0a7-2d1ea2553dba,accepted,2025-05-16 09:18:40.077864,350.55,747.44
c1f95e3c-bd69-46ad-8c30-746ffe98c337,e0ee6ecd-a586-4ac3-bfc4-601ef5b566c4,1b375bf6-a284-4fe3-b1af-b8fbb696a744,accepted,2025-08-25 15:44:14.590595,426.94,211.43
262cf96f-314f-4820-ac97-e4a24cde7429,779dba3c-f6c7-4c50-9b28-18dbb082394f,7c33cd8b-3dbf-4c22-a97a-a82aadf5a2e8,accepted,2025-08-26 19:58:27.627984,82.26,452.29
655c3288-ba56-457d-a6c2-2d06ed845789,00f70be3-3f9d-412e-9077-7fdb62039d4a,035d6ccf-b693-430c-8819-45ff5c725d89,accepted,2025-12-06 23:37:25.006455,256.4,148.03
a84f1525-57cc-47a6-ba99-9e14b890a3c0,d81200d1-b442-45b3-83f9-4b5b089ac783,932b36d0-b1d4-440c-9bb7-46ab913172e1,rejected,2026-02-12 11:28:23.719507,490.04,6.26
35e6f8ea-098d-42eb-a307-034ab98b997f,fe37096a-46d7-48a7-a205-025751250b5e,3ad26a54-1703-413c-82a1-b7d3e800ee48,accepted,2025-10-27 02:11:00.902955,76.6,679.22
abd2daf2-088e-4f48-939a-5163065e84be,a07fdcb4-7790-4e76-8efd-2a1aff28a3fb,63ece0b3-1ef0-4c25-81ca-851af79de572,pending,2025-08-22 09:07:37.663374,218.74,270.36
598a2ff3-60b3-4723-b275-26de4ca47db3,3a9a764f-9591-446a-b9b2-28532b16393a,56c13f9a-ebc7-4bc0-8967-557465e7294a,accepted,2025-11-05 01:58:39.211313,327.5,553.56
7df2a374-a61e-4f0e-b628-5dc6f69af1b7,5456183d-14b5-4baa-a432-bf40c1fff575,806fc8a8-1f0f-4371-9bf3-5c7878720973,accepted,2025-12-30 14:26:51.894234,263.21,262.52
2c383059-90e7-4ad1-8012-ff78a5e6ab12,a04372e4-76f5-4967-880e-6a935f269acc,263ce2ff-07e2-4491-905d-576405e14c59,accepted,2025-04-06 11:19:48.293108,183.85,580.9
6e494d6f-d7f3-4119-a629-d8805ba9f857,db48fa18-6474-4f53-aeb8-ea7962c04123,50974656-d769-47ff-a59b-a27f24e11f63,rejected,2025-11-16 15:58:47.789271,113.13,667.89
ed33d763-b818-4287-85c4-247c194aff91,05779d65-0559-4912-ab38-34b1517af7a6,f25dea73-7080-412a-b175-b2038860a9f3,accepted,2025-08-11 21:17:04.036186,247.76,33.27
18ba4060-2aff-4836-bdea-9e37078cdf23,e58cca0d-9b3c-41b4-90c7-c104e9edf321,c692f093-256c-44d3-be28-270059633f56,accepted,2025-09-19 22:07:55.061534,241.1,692.85
ab7413b0-b064-4651-b4fe-e0cf128252b9,c6b0f444-0865-47fd-a295-4f4092c9dbef,0f3a939b-b21c-4d3e-8425-1a42711e85c7,accepted,2025-12-15 09:58:07.716285,410.8,742.59
1f269256-cd5c-4a69-b1bd-b2df35a0d9a5,cda3be38-8a4a-4c84-8655-7d4f4e277e08,fac51ffd-8aaa-46f2-a9c3-bff2a2a9473e,accepted,2025-05-13 22:56:53.894439,367.98,255.82
0e940f6c-2725-4683-8fb3-4175eadcb90b,d3236a55-c97c-44c0-967b-b22e1be5a627,29d07ba3-45fc-4b4a-9ef1-5673146836d5,accepted,2025-03-27 21:30:51.295501,349.04,640.63
445e99bc-75c7-410e-bf15-e93ca8f6c071,9994233f-ee2d-43ea-879a-a07ea882c9f4,51fd3b2b-5a6e-4633-9995-dcf0845b9136,accepted,2026-01-20 11:46:28.366042,91.67,673.39
213b998c-7133-41b8-ae0e-a320691c35b2,c22d2b5e-d824-495d-827f-40c159611d1a,00a10016-7c15-4db1-9c47-5e1230b78936,accepted,2025-11-19 04:30:26.518098,424.35,458.93
73c5decc-2782-42ed-a46b-0f213bb23c73,8b3afa3c-3565-4394-81a3-5b0e87a06665,873238f7-7edb-47b2-a806-550c7e693cf1,accepted,2025-08-23 13:27:39.159008,435.0,602.47
b5a85251-26e7-416b-b254-739cee5b5751,e0ee6ecd-a586-4ac3-bfc4-601ef5b566c4,26a3c629-775f-47fe-9bf2-fed97b57847e,rejected,2025-05-01 15:02:42.552180,150.32,74.0
